595,49.0
596,40.0
597,40.0
598,42.0
599,42.0
600,42.0
601,40.0
602,38.0
603,42.0
604,42.0
605,40.0
606,40.0
607,42.0
608,42.0
609,42.0
610,40.0
611,40.0
612,42.0
613,42.0
614,42.0
615,40.0
616,40.0
617,42.0
618,38.0
619,38.0
620,40.0
621,49.0
622,49.0
623,40.0
624,42.0
625,42.0
626,49.0
627,42.0
628,38.0
629,49.0
630,40.0
631,40.0
632,49.0
633,40.0
634,38.0
635,49.0
636,40.0
637,42.0
638,40.0
639,38.0
640,40.0
641,38.0
642,40.0
643,42.0
644,38.0
645,40.0
646,49.0
647,40.0
648,42.0
649,42.0
650,40.0
651,49.0
652,40.0
653,42.0
654,42.0
655,42.0
656,42.0
657,42.0
658,38.0
659,42.0
660,42.0
661,42.0
662,42.0
663,42.0
664,49.0
665,40.0
666,40.0
667,49.0
668,40.0
669,42.0
670,40.0
671,49.0
672,42.0
673,40.0
674,40.0
675,40.0
676,42.0
677,40.0
678,38.0
679,38.0
680,40.0
681,42.0
682,49.0
683,42.0
684,42.0
685,40.0
686,38.0
687,38.0
688,40.0
689,40.0
690,38.0
691,40.0
692,40.0
693,49.0
694,42.0
695,40.0
696,40.0
697,38.0
698,42.0
699,42.0
700,40.0
701,42.0
702,42.0
703,49.0
704,40.0
705,40.0
706,40.0
707,40.0
708,42.0
709,42.0
710,38.0
711,40.0
712,42.0
713,40.0
714,42.0
715,40.0
716,40.0
717,42.0
718,38.0
719,49.0
720,42.0
721,40.0
722,40.0
723,42.0
724,42.0
725,42.0
726,38.0
727,40.0
728,42.0
729,42.0
730,42.0
731,40.0
732,40.0
733,42.0
734,42.0
735,42.0
736,38.0
737,40.0
738,42.0
739,40.0
740,49.0
741,40.0
742,49.0
743,38.0
744,42.0
745,42.0
746,38.0
747,42.0
748,49.0
749,42.0
750,42.0
751,49.0
752,40.0
753,38.0
754,42.0
755,40.0
756,42.0
757,42.0
758,42.0
759,38.0
760,42.0
761,38.0
762,49.0
763,40.0
764,42.0
765,40.0
766,38.0
767,38.0
768,40.0
769,42.0
770,40.0
771,40.0
772,40.0
773,42.0
774,38.0
775,49.0
776,40.0
777,40.0
778,38.0
779,38.0
780,42.0
781,38.0
782,40.0
783,42.0
784,40.0
785,42.0
786,40.0
787,49.0
788,40.0
789,42.0
790,40.0
791,42.0
792,40.0
793,38.0
794,42.0
795,42.0
796,38.0
797,40.0
798,40.0
799,38.0
800,40.0
801,40.0
802,42.0
803,49.0
804,38.0
805,40.0
806,42.0
807,40.0
808,42.0
809,49.0
810,49.0
811,42.0
812,42.0
813,42.0
814,42.0
815,49.0
816,42.0
817,42.0
818,40.0
819,40.0
820,42.0
821,42.0
822,40.0
823,42.0
824,42.0
825,42.0
826,42.0
827,40.0
828,42.0
829,40.0
830,38.0
831,42.0
832,40.0
833,42.0
834,42.0
835,40.0
836,40.0
837,49.0
838,42.0
839,49.0
840,42.0
841,49.0
842,38.0
843,40.0
844,49.0
845,49.0
846,40.0
847,49.0
848,42.0
849,40.0
850,40.0
851,40.0
852,42.0
853,40.0
854,42.0
855,40.0
856,42.0
857,49.0
858,40.0
859,42.0
860,40.0
861,40.0
862,40.0
863,42.0
864,40.0
865,42.0
866,40.0
867,42.0
868,42.0
869,40.0
870,40.0
871,40.0
872,38.0
873,42.0
874,40.0
875,42.0
876,40.0
877,42.0
878,42.0
879,42.0
880,42.0
881,49.0
882,38.0
883,42.0
884,42.0
885,49.0
886,42.0
887,49.0
888,42.0
889,40.0
890,40.0
891,42.0
892,49.0
893,38.0
894,42.0
895,49.0
896,42.0
897,42.0
898,49.0
899,42.0
900,40.0
901,42.0
902,49.0
903,40.0
904,42.0
905,38.0
906,38.0
907,42.0
908,40.0
909,40.0
910,49.0
911,40.0
912,38.0
913,42.0
914,40.0
915,42.0
916,42.0
917,49.0
918,42.0
919,42.0
920,42.0
921,40.0
922,40.0
923,40.0
924,40.0
925,38.0
926,40.0
927,42.0
928,40.0
929,42.0
930,40.0
931,38.0
932,40.0
933,40.0
934,42.0
935,42.0
936,42.0
937,42.0
938,42.0
939,49.0
940,42.0
941,42.0
942,42.0
943,40.0
944,40.0
945,49.0
946,40.0
947,42.0
948,42.0
949,42.0
950,42.0
951,38.0
952,42.0
953,40.0
954,49.0
955,42.0
956,40.0
957,38.0
958,40.0
959,40.0
960,38.0
961,49.0
962,40.0
963,42.0
964,40.0
965,42.0
966,40.0
967,49.0
968,42.0
969,40.0
970,40.0
971,42.0
972,38.0
973,40.0
974,40.0
975,40.0
976,42.0
977,42.0
978,42.0
979,40.0
980,42.0
981,49.0
982,49.0
983,40.0
984,42.0
985,40.0
986,40.0
987,40.0
988,49.0
989,42.0
990,40.0
991,42.0
992,42.0
993,42.0
994,49.0
995,38.0
996,42.0
997,42.0
998,40.0
999,49.0
1000,42.0
