322,105.0
323,125.0
324,105.0
325,110.0
326,110.0
327,110.0
328,110.0
329,135.0
330,115.0
331,140.0
332,105.0
333,105.0
334,105.0
335,115.0
336,135.0
337,130.0
338,135.0
339,105.0
340,140.0
341,105.0
342,135.0
343,145.0
344,110.0
345,110.0
346,135.0
347,110.0
348,105.0
349,110.0
350,105.0
351,110.0
352,120.0
353,110.0
354,110.0
355,140.0
356,110.0
357,110.0
358,140.0
359,110.0
360,135.0
361,135.0
362,135.0
363,110.0
364,135.0
365,105.0
366,105.0
367,125.0
368,140.0
369,105.0
370,145.0
371,135.0
372,105.0
373,115.0
374,140.0
375,125.0
376,135.0
377,135.0
378,105.0
379,135.0
380,140.0
381,135.0
382,110.0
383,140.0
384,105.0
385,115.0
386,110.0
387,115.0
388,110.0
389,110.0
390,110.0
391,110.0
392,105.0
393,110.0
394,135.0
395,110.0
396,120.0
397,110.0
398,140.0
399,105.0
400,120.0
401,110.0
402,130.0
403,105.0
404,110.0
405,140.0
406,135.0
407,105.0
408,135.0
409,135.0
410,135.0
411,110.0
412,105.0
413,110.0
414,110.0
415,140.0
416,140.0
417,135.0
418,115.0
419,105.0
420,135.0
421,105.0
422,115.0
423,140.0
424,140.0
425,135.0
426,110.0
427,135.0
428,135.0
429,115.0
430,135.0
431,105.0
432,135.0
433,135.0
434,105.0
435,125.0
436,135.0
437,110.0
438,105.0
439,140.0
440,135.0
441,140.0
442,135.0
443,135.0
444,105.0
445,110.0
446,115.0
447,130.0
448,110.0
449,135.0
450,105.0
451,110.0
452,135.0
453,110.0
454,110.0
455,105.0
456,140.0
457,105.0
458,105.0
459,110.0
460,140.0
461,110.0
462,135.0
463,110.0
464,135.0
465,135.0
466,135.0
467,135.0
468,110.0
469,105.0
470,140.0
471,115.0
472,105.0
473,135.0
474,110.0
475,135.0
476,105.0
477,140.0
478,110.0
479,105.0
480,105.0
481,110.0
482,135.0
483,140.0
484,140.0
485,105.0
486,110.0
487,105.0
488,135.0
489,115.0
490,105.0
491,135.0
492,115.0
493,105.0
494,105.0
495,105.0
496,140.0
497,135.0
498,110.0
499,140.0
500,140.0
501,125.0
502,140.0
503,140.0
504,110.0
505,135.0
506,110.0
507,115.0
508,135.0
509,135.0
510,135.0
511,140.0
512,110.0
513,105.0
514,110.0
515,135.0
516,140.0
517,110.0
518,105.0
519,130.0
520,115.0
521,135.0
522,105.0
523,125.0
524,105.0
525,110.0
526,135.0
527,110.0
528,110.0
529,130.0
530,110.0
531,135.0
532,110.0
533,105.0
534,140.0
535,125.0
536,130.0
537,145.0
538,115.0
539,110.0
540,110.0
541,120.0
542,110.0
543,105.0
544,140.0
545,115.0
546,105.0
547,110.0
548,110.0
549,105.0
550,145.0
551,110.0
552,105.0
553,115.0
554,135.0
555,140.0
556,110.0
557,110.0
558,105.0
559,135.0
560,105.0
561,115.0
562,110.0
563,135.0
564,140.0
565,140.0
566,110.0
567,105.0
568,105.0
569,105.0
570,130.0
571,140.0
572,105.0
573,105.0
574,110.0
575,105.0
576,105.0
577,110.0
578,110.0
579,110.0
580,110.0
581,120.0
582,105.0
583,110.0
584,135.0
585,105.0
586,110.0
587,145.0
588,115.0
589,105.0
590,135.0
591,105.0
592,105.0
593,135.0
594,130.0
595,105.0
596,140.0
597,105.0
598,105.0
599,125.0
600,105.0
601,115.0
602,105.0
603,110.0
604,110.0
605,125.0
606,105.0
607,110.0
608,135.0
609,135.0
610,110.0
611,135.0
612,105.0
613,105.0
614,125.0
615,130.0
616,105.0
617,130.0
618,115.0
619,135.0
620,120.0
621,110.0
622,105.0
623,105.0
624,130.0
625,140.0
626,105.0
627,140.0
628,110.0
629,110.0
630,105.0
631,110.0
632,130.0
633,110.0
634,145.0
635,135.0
636,115.0
637,145.0
638,110.0
639,135.0
640,115.0
641,130.0
642,105.0
643,115.0
644,135.0
645,120.0
646,145.0
647,140.0
648,110.0
649,110.0
650,135.0
651,125.0
652,120.0
653,105.0
654,120.0
655,105.0
656,140.0
657,130.0
658,135.0
659,110.0
660,135.0
661,110.0
662,110.0
663,110.0
664,105.0
665,110.0
666,125.0
667,105.0
668,145.0
669,105.0
670,105.0
671,135.0
672,125.0
673,130.0
674,135.0
675,135.0
676,110.0
677,105.0
678,110.0
679,140.0
680,135.0
681,120.0
682,110.0
683,110.0
684,105.0
685,110.0
686,120.0
687,135.0
688,110.0
689,140.0
690,115.0
691,110.0
692,135.0
693,130.0
694,140.0
695,110.0
696,110.0
697,105.0
698,110.0
699,135.0
700,105.0
701,110.0
702,110.0
703,105.0
704,105.0
705,110.0
706,105.0
707,140.0
708,135.0
709,105.0
710,110.0
711,110.0
712,105.0
713,135.0
714,135.0
715,130.0
716,135.0
717,125.0
718,110.0
719,140.0
720,145.0
721,125.0
722,105.0
723,105.0
724,110.0
725,125.0
726,105.0
727,140.0
728,110.0
729,135.0
730,105.0
731,110.0
732,105.0
733,105.0
734,135.0
735,130.0
736,135.0
737,105.0
738,110.0
739,135.0
740,110.0
741,135.0
742,110.0
743,105.0
744,135.0
745,135.0
746,130.0
747,105.0
748,105.0
749,105.0
750,135.0
751,110.0
752,110.0
753,105.0
754,110.0
755,110.0
756,130.0
757,110.0
758,140.0
759,105.0
760,125.0
761,105.0
762,110.0
763,115.0
764,110.0
765,130.0
766,105.0
767,105.0
768,145.0
769,135.0
770,105.0
771,135.0
772,110.0
773,140.0
774,140.0
775,105.0
776,110.0
777,135.0
778,105.0
779,110.0
780,110.0
781,130.0
782,130.0
783,130.0
784,105.0
785,145.0
786,105.0
787,135.0
788,135.0
789,110.0
790,105.0
791,110.0
792,105.0
793,135.0
794,105.0
795,110.0
796,135.0
797,105.0
798,110.0
799,135.0
800,135.0
801,110.0
802,105.0
803,105.0
804,120.0
805,105.0
806,130.0
807,105.0
808,110.0
809,135.0
810,110.0
811,105.0
812,105.0
813,115.0
814,110.0
815,130.0
816,105.0
817,110.0
818,110.0
819,140.0
820,135.0
821,105.0
822,120.0
823,140.0
824,105.0
825,115.0
826,135.0
827,140.0
828,140.0
829,105.0
830,110.0
831,105.0
832,105.0
833,110.0
834,110.0
835,135.0
836,105.0
837,135.0
838,135.0
839,105.0
840,135.0
841,135.0
842,105.0
843,145.0
844,135.0
845,130.0
846,135.0
847,105.0
848,140.0
849,110.0
850,110.0
851,125.0
852,105.0
853,135.0
854,110.0
855,110.0
856,135.0
857,110.0
858,105.0
859,115.0
860,105.0
861,135.0
862,105.0
863,105.0
864,105.0
865,135.0
866,115.0
867,135.0
868,120.0
869,115.0
870,140.0
871,105.0
872,115.0
873,105.0
874,140.0
875,145.0
876,110.0
877,105.0
878,135.0
879,105.0
880,130.0
881,135.0
882,110.0
883,140.0
884,135.0
885,110.0
886,110.0
887,140.0
888,135.0
889,110.0
890,105.0
891,125.0
892,135.0
893,135.0
894,120.0
895,105.0
896,135.0
897,105.0
898,140.0
899,135.0
900,105.0
901,115.0
902,110.0
903,105.0
904,110.0
905,105.0
906,135.0
907,105.0
908,135.0
909,135.0
910,135.0
911,140.0
912,110.0
913,110.0
914,140.0
915,105.0
916,140.0
917,135.0
918,105.0
919,130.0
920,140.0
921,105.0
922,135.0
923,105.0
924,110.0
925,130.0
926,105.0
927,135.0
928,110.0
929,105.0
930,110.0
931,125.0
932,110.0
933,110.0
934,140.0
935,140.0
936,105.0
937,110.0
938,105.0
939,105.0
940,135.0
941,130.0
942,135.0
943,105.0
944,110.0
945,105.0
946,105.0
947,105.0
948,110.0
949,145.0
950,130.0
951,135.0
952,140.0
953,140.0
954,110.0
955,135.0
956,140.0
957,135.0
958,105.0
959,105.0
960,140.0
961,110.0
962,140.0
963,105.0
964,105.0
965,135.0
966,135.0
967,135.0
968,140.0
969,140.0
970,140.0
971,110.0
972,110.0
973,135.0
974,125.0
975,115.0
976,110.0
977,105.0
978,105.0
979,110.0
980,105.0
981,110.0
982,135.0
983,120.0
984,105.0
985,110.0
986,140.0
987,105.0
988,120.0
989,135.0
990,105.0
991,110.0
992,105.0
993,105.0
994,105.0
995,105.0
996,110.0
997,105.0
998,110.0
999,110.0
1000,135.0
